c DIMACS syntax for problem in file: dat_files/blocks.dat
c 
c Reading file and encoding problem took: 0.123226 [s] 
c 
p cnf 	 304 	 18879 
1 0
2 0
3 0
4 0
-5 0
-6 0
-7 0
-8 0
-9 0
-10 0
-11 0
-12 0
-13 0
-14 0
-15 0
-16 0
-17 0
-18 0
-19 0
-20 0
301 0
302 0
303 0
304 0
-88 -45 0
-89 -45 0
-90 -45 0
-91 -45 0
-92 -45 0
-93 -45 0
-45 -94 0
-95 -45 0
-96 -45 0
-97 -45 0
-45 -98 0
-99 -45 0
-100 -45 0
-47 -46 0
-46 -48 0
-46 -49 0
-50 -46 0
-46 -51 0
-46 -52 0
-46 -53 0
-46 -54 0
-55 -46 0
-56 -46 0
-57 -46 0
-46 -58 0
-59 -46 0
-60 -46 0
-61 -46 0
-62 -46 0
-63 -46 0
-64 -46 0
-65 -46 0
-46 -66 0
-46 -67 0
-46 -68 0
-69 -46 0
-70 -46 0
-71 -46 0
-46 -72 0
-73 -46 0
-46 -74 0
-46 -75 0
-76 -46 0
-77 -46 0
-46 -78 0
-46 -79 0
-46 -80 0
-81 -46 0
-46 -82 0
-83 -46 0
-84 -46 0
-46 -85 0
-86 -46 0
-46 -87 0
-88 -46 0
-89 -46 0
-90 -46 0
-91 -46 0
-92 -46 0
-93 -46 0
-46 -94 0
-95 -46 0
-96 -46 0
-97 -46 0
-46 -98 0
-99 -46 0
-100 -46 0
-47 -48 0
-47 -49 0
-50 -47 0
-47 -51 0
-47 -52 0
-47 -53 0
-47 -54 0
-55 -47 0
-56 -47 0
-47 -57 0
-47 -58 0
-47 -59 0
-60 -47 0
-61 -47 0
-47 -62 0
-63 -47 0
-47 -64 0
-65 -47 0
-47 -66 0
-47 -67 0
-47 -68 0
-47 -69 0
-70 -47 0
-71 -47 0
-47 -72 0
-47 -73 0
-47 -74 0
-47 -75 0
-47 -76 0
-77 -47 0
-47 -78 0
-47 -79 0
-47 -80 0
-81 -47 0
-47 -82 0
-47 -83 0
-47 -84 0
-47 -85 0
-86 -47 0
-47 -87 0
-88 -47 0
-89 -47 0
-90 -47 0
-47 -91 0
-47 -92 0
-47 -93 0
-47 -94 0
-47 -95 0
-96 -47 0
-97 -47 0
-47 -98 0
-99 -47 0
-100 -47 0
-48 -49 0
-50 -48 0
-48 -51 0
-48 -52 0
-48 -53 0
-48 -54 0
-55 -48 0
-56 -48 0
-57 -48 0
-48 -58 0
-59 -48 0
-60 -48 0
-61 -48 0
-62 -48 0
-63 -48 0
-64 -48 0
-65 -48 0
-48 -66 0
-48 -67 0
-48 -68 0
-69 -48 0
-70 -48 0
-71 -48 0
-72 -48 0
-73 -48 0
-48 -74 0
-48 -75 0
-76 -48 0
-77 -48 0
-48 -78 0
-48 -79 0
-48 -80 0
-81 -48 0
-48 -82 0
-83 -48 0
-84 -48 0
-48 -85 0
-86 -48 0
-48 -87 0
-88 -48 0
-89 -48 0
-90 -48 0
-91 -48 0
-92 -48 0
-93 -48 0
-48 -94 0
-95 -48 0
-96 -48 0
-97 -48 0
-48 -98 0
-99 -48 0
-100 -48 0
-50 -49 0
-49 -51 0
-49 -52 0
-49 -53 0
-49 -54 0
-55 -49 0
-56 -49 0
-57 -49 0
-49 -58 0
-59 -49 0
-60 -49 0
-61 -49 0
-62 -49 0
-63 -49 0
-64 -49 0
-65 -49 0
-66 -49 0
-49 -67 0
-49 -68 0
-69 -49 0
-70 -49 0
-71 -49 0
-72 -49 0
-73 -49 0
-49 -74 0
-49 -75 0
-76 -49 0
-77 -49 0
-49 -78 0
-49 -79 0
-49 -80 0
-81 -49 0
-49 -82 0
-83 -49 0
-84 -49 0
-85 -49 0
-86 -49 0
-49 -87 0
-88 -49 0
-89 -49 0
-90 -49 0
-91 -49 0
-92 -49 0
-93 -49 0
-49 -94 0
-95 -49 0
-96 -49 0
-97 -49 0
-98 -49 0
-99 -49 0
-100 -49 0
-50 -51 0
-50 -52 0
-50 -53 0
-50 -54 0
-55 -50 0
-50 -56 0
-50 -57 0
-50 -58 0
-50 -59 0
-50 -60 0
-50 -61 0
-50 -62 0
-50 -63 0
-50 -64 0
-50 -65 0
-50 -66 0
-50 -67 0
-50 -68 0
-50 -69 0
-50 -70 0
-50 -71 0
-50 -72 0
-50 -73 0
-50 -74 0
-50 -75 0
-50 -76 0
-50 -77 0
-50 -78 0
-50 -79 0
-50 -80 0
-81 -50 0
-50 -82 0
-50 -83 0
-50 -84 0
-50 -85 0
-50 -86 0
-50 -87 0
-88 -50 0
-89 -50 0
-90 -50 0
-50 -91 0
-50 -92 0
-50 -93 0
-50 -94 0
-50 -95 0
-50 -96 0
-97 -50 0
-50 -98 0
-99 -50 0
-50 -100 0
-51 -52 0
-53 -51 0
-54 -51 0
-55 -51 0
-56 -51 0
-57 -51 0
-51 -58 0
-59 -51 0
-60 -51 0
-61 -51 0
-62 -51 0
-63 -51 0
-64 -51 0
-65 -51 0
-66 -51 0
-51 -67 0
-51 -68 0
-69 -51 0
-70 -51 0
-71 -51 0
-72 -51 0
-73 -51 0
-74 -51 0
-51 -75 0
-76 -51 0
-77 -51 0
-51 -78 0
-51 -79 0
-80 -51 0
-81 -51 0
-51 -82 0
-83 -51 0
-84 -51 0
-85 -51 0
-86 -51 0
-87 -51 0
-88 -51 0
-89 -51 0
-90 -51 0
-91 -51 0
-92 -51 0
-93 -51 0
-94 -51 0
-95 -51 0
-96 -51 0
-97 -51 0
-98 -51 0
-99 -51 0
-100 -51 0
-53 -52 0
-54 -52 0
-55 -52 0
-56 -52 0
-57 -52 0
-58 -52 0
-59 -52 0
-60 -52 0
-61 -52 0
-62 -52 0
-63 -52 0
-64 -52 0
-65 -52 0
-66 -52 0
-67 -52 0
-68 -52 0
-69 -52 0
-70 -52 0
-71 -52 0
-72 -52 0
-73 -52 0
-74 -52 0
-75 -52 0
-76 -52 0
-77 -52 0
-78 -52 0
-52 -79 0
-80 -52 0
-81 -52 0
-82 -52 0
-83 -52 0
-84 -52 0
-85 -52 0
-86 -52 0
-87 -52 0
-88 -52 0
-89 -52 0
-90 -52 0
-91 -52 0
-92 -52 0
-93 -52 0
-94 -52 0
-95 -52 0
-96 -52 0
-97 -52 0
-98 -52 0
-99 -52 0
-100 -52 0
-54 -53 0
-55 -53 0
-56 -53 0
-57 -53 0
-53 -58 0
-59 -53 0
-60 -53 0
-61 -53 0
-62 -53 0
-63 -53 0
-64 -53 0
-65 -53 0
-66 -53 0
-53 -67 0
-53 -68 0
-69 -53 0
-70 -53 0
-71 -53 0
-72 -53 0
-73 -53 0
-53 -74 0
-53 -75 0
-76 -53 0
-77 -53 0
-53 -78 0
-53 -79 0
-80 -53 0
-81 -53 0
-53 -82 0
-83 -53 0
-84 -53 0
-85 -53 0
-86 -53 0
-87 -53 0
-88 -53 0
-89 -53 0
-90 -53 0
-91 -53 0
-92 -53 0
-93 -53 0
-94 -53 0
-95 -53 0
-96 -53 0
-97 -53 0
-98 -53 0
-99 -53 0
-100 -53 0
-55 -54 0
-56 -54 0
-57 -54 0
-54 -58 0
-59 -54 0
-60 -54 0
-61 -54 0
-62 -54 0
-63 -54 0
-64 -54 0
-65 -54 0
-66 -54 0
-54 -67 0
-54 -68 0
-69 -54 0
-70 -54 0
-71 -54 0
-72 -54 0
-73 -54 0
-54 -74 0
-54 -75 0
-76 -54 0
-77 -54 0
-54 -78 0
-54 -79 0
-54 -80 0
-81 -54 0
-54 -82 0
-83 -54 0
-84 -54 0
-85 -54 0
-86 -54 0
-87 -54 0
-88 -54 0
-89 -54 0
-90 -54 0
-91 -54 0
-92 -54 0
-93 -54 0
-94 -54 0
-95 -54 0
-96 -54 0
-97 -54 0
-98 -54 0
-99 -54 0
-100 -54 0
-55 -56 0
-55 -57 0
-55 -58 0
-55 -59 0
-55 -60 0
-55 -61 0
-55 -62 0
-55 -63 0
-55 -64 0
-55 -65 0
-55 -66 0
-55 -67 0
-55 -68 0
-55 -69 0
-55 -70 0
-55 -71 0
-55 -72 0
-55 -73 0
-55 -74 0
-55 -75 0
-55 -76 0
-55 -77 0
-55 -78 0
-55 -79 0
-55 -80 0
-55 -81 0
-55 -82 0
-55 -83 0
-55 -84 0
-55 -85 0
-55 -86 0
-55 -87 0
-88 -55 0
-89 -55 0
-55 -90 0
-55 -91 0
-55 -92 0
-55 -93 0
-55 -94 0
-55 -95 0
-55 -96 0
-55 -97 0
-55 -98 0
-55 -99 0
-55 -100 0
-56 -57 0
-56 -58 0
-56 -59 0
-56 -60 0
-56 -61 0
-56 -62 0
-56 -63 0
-56 -64 0
-56 -65 0
-56 -66 0
-56 -67 0
-56 -68 0
-56 -69 0
-56 -70 0
-56 -71 0
-56 -72 0
-56 -73 0
-56 -74 0
-56 -75 0
-56 -76 0
-56 -77 0
-56 -78 0
-56 -79 0
-56 -80 0
-81 -56 0
-56 -82 0
-56 -83 0
-56 -84 0
-56 -85 0
-56 -86 0
-56 -87 0
-88 -56 0
-89 -56 0
-90 -56 0
-56 -91 0
-56 -92 0
-56 -93 0
-56 -94 0
-56 -95 0
-56 -96 0
-97 -56 0
-56 -98 0
-99 -56 0
-56 -100 0
-57 -58 0
-59 -57 0
-60 -57 0
-61 -57 0
-57 -62 0
-63 -57 0
-64 -57 0
-65 -57 0
-57 -66 0
-57 -67 0
-57 -68 0
-57 -69 0
-70 -57 0
-71 -57 0
-57 -72 0
-73 -57 0
-57 -74 0
-57 -75 0
-57 -76 0
-77 -57 0
-57 -78 0
-57 -79 0
-57 -80 0
-81 -57 0
-57 -82 0
-83 -57 0
-57 -84 0
-57 -85 0
-86 -57 0
-57 -87 0
-88 -57 0
-89 -57 0
-90 -57 0
-91 -57 0
-92 -57 0
-93 -57 0
-57 -94 0
-95 -57 0
-96 -57 0
-97 -57 0
-57 -98 0
-99 -57 0
-100 -57 0
-59 -58 0
-60 -58 0
-61 -58 0
-62 -58 0
-63 -58 0
-64 -58 0
-65 -58 0
-66 -58 0
-58 -67 0
-58 -68 0
-69 -58 0
-70 -58 0
-71 -58 0
-72 -58 0
-73 -58 0
-74 -58 0
-58 -75 0
-76 -58 0
-77 -58 0
-58 -78 0
-58 -79 0
-80 -58 0
-81 -58 0
-82 -58 0
-83 -58 0
-84 -58 0
-85 -58 0
-86 -58 0
-87 -58 0
-88 -58 0
-89 -58 0
-90 -58 0
-91 -58 0
-92 -58 0
-93 -58 0
-94 -58 0
-95 -58 0
-96 -58 0
-97 -58 0
-98 -58 0
-99 -58 0
-100 -58 0
-60 -59 0
-61 -59 0
-59 -62 0
-63 -59 0
-64 -59 0
-65 -59 0
-59 -66 0
-59 -67 0
-59 -68 0
-59 -69 0
-70 -59 0
-71 -59 0
-59 -72 0
-59 -73 0
-59 -74 0
-59 -75 0
-59 -76 0
-77 -59 0
-59 -78 0
-59 -79 0
-59 -80 0
-81 -59 0
-59 -82 0
-83 -59 0
-59 -84 0
-59 -85 0
-86 -59 0
-59 -87 0
-88 -59 0
-89 -59 0
-90 -59 0
-91 -59 0
-92 -59 0
-93 -59 0
-59 -94 0
-95 -59 0
-96 -59 0
-97 -59 0
-59 -98 0
-99 -59 0
-100 -59 0
-61 -60 0
-60 -62 0
-60 -63 0
-60 -64 0
-65 -60 0
-60 -66 0
-60 -67 0
-60 -68 0
-60 -69 0
-70 -60 0
-71 -60 0
-60 -72 0
-60 -73 0
-60 -74 0
-60 -75 0
-60 -76 0
-77 -60 0
-60 -78 0
-60 -79 0
-60 -80 0
-81 -60 0
-60 -82 0
-60 -83 0
-60 -84 0
-60 -85 0
-86 -60 0
-60 -87 0
-88 -60 0
-89 -60 0
-90 -60 0
-60 -91 0
-60 -92 0
-60 -93 0
-60 -94 0
-60 -95 0
-96 -60 0
-97 -60 0
-60 -98 0
-99 -60 0
-60 -100 0
-61 -62 0
-61 -63 0
-61 -64 0
-65 -61 0
-61 -66 0
-61 -67 0
-61 -68 0
-61 -69 0
-70 -61 0
-71 -61 0
-61 -72 0
-61 -73 0
-61 -74 0
-61 -75 0
-61 -76 0
-77 -61 0
-61 -78 0
-61 -79 0
-61 -80 0
-81 -61 0
-61 -82 0
-61 -83 0
-61 -84 0
-61 -85 0
-86 -61 0
-61 -87 0
-88 -61 0
-89 -61 0
-90 -61 0
-61 -91 0
-61 -92 0
-61 -93 0
-61 -94 0
-61 -95 0
-96 -61 0
-97 -61 0
-61 -98 0
-99 -61 0
-61 -100 0
-63 -62 0
-64 -62 0
-65 -62 0
-62 -66 0
-62 -67 0
-62 -68 0
-69 -62 0
-70 -62 0
-71 -62 0
-62 -72 0
-73 -62 0
-62 -74 0
-62 -75 0
-76 -62 0
-77 -62 0
-62 -78 0
-62 -79 0
-62 -80 0
-81 -62 0
-62 -82 0
-83 -62 0
-62 -84 0
-62 -85 0
-86 -62 0
-62 -87 0
-88 -62 0
-89 -62 0
-90 -62 0
-91 -62 0
-92 -62 0
-93 -62 0
-62 -94 0
-95 -62 0
-96 -62 0
-97 -62 0
-62 -98 0
-99 -62 0
-100 -62 0
-63 -64 0
-65 -63 0
-63 -66 0
-63 -67 0
-63 -68 0
-63 -69 0
-70 -63 0
-71 -63 0
-63 -72 0
-63 -73 0
-63 -74 0
-63 -75 0
-63 -76 0
-77 -63 0
-63 -78 0
-63 -79 0
-63 -80 0
-81 -63 0
-63 -82 0
-63 -83 0
-63 -84 0
-63 -85 0
-86 -63 0
-63 -87 0
-88 -63 0
-89 -63 0
-90 -63 0
-63 -91 0
-63 -92 0
-63 -93 0
-63 -94 0
-63 -95 0
-96 -63 0
-97 -63 0
-63 -98 0
-99 -63 0
-63 -100 0
-65 -64 0
-64 -66 0
-64 -67 0
-64 -68 0
-64 -69 0
-70 -64 0
-71 -64 0
-64 -72 0
-64 -73 0
-64 -74 0
-64 -75 0
-64 -76 0
-77 -64 0
-64 -78 0
-64 -79 0
-64 -80 0
-81 -64 0
-64 -82 0
-64 -83 0
-64 -84 0
-64 -85 0
-86 -64 0
-64 -87 0
-88 -64 0
-89 -64 0
-90 -64 0
-64 -91 0
-64 -92 0
-93 -64 0
-64 -94 0
-64 -95 0
-96 -64 0
-97 -64 0
-64 -98 0
-99 -64 0
-100 -64 0
-65 -66 0
-65 -67 0
-65 -68 0
-65 -69 0
-65 -70 0
-65 -71 0
-65 -72 0
-65 -73 0
-65 -74 0
-65 -75 0
-65 -76 0
-65 -77 0
-65 -78 0
-65 -79 0
-65 -80 0
-81 -65 0
-65 -82 0
-65 -83 0
-65 -84 0
-65 -85 0
-86 -65 0
-65 -87 0
-88 -65 0
-89 -65 0
-90 -65 0
-65 -91 0
-65 -92 0
-65 -93 0
-65 -94 0
-65 -95 0
-65 -96 0
-97 -65 0
-65 -98 0
-99 -65 0
-65 -100 0
-66 -67 0
-66 -68 0
-69 -66 0
-70 -66 0
-71 -66 0
-72 -66 0
-73 -66 0
-66 -74 0
-66 -75 0
-76 -66 0
-77 -66 0
-66 -78 0
-66 -79 0
-66 -80 0
-81 -66 0
-66 -82 0
-83 -66 0
-84 -66 0
-66 -85 0
-86 -66 0
-66 -87 0
-88 -66 0
-89 -66 0
-90 -66 0
-91 -66 0
-92 -66 0
-93 -66 0
-66 -94 0
-95 -66 0
-96 -66 0
-97 -66 0
-66 -98 0
-99 -66 0
-100 -66 0
-68 -67 0
-69 -67 0
-70 -67 0
-71 -67 0
-72 -67 0
-73 -67 0
-74 -67 0
-75 -67 0
-76 -67 0
-77 -67 0
-67 -78 0
-67 -79 0
-80 -67 0
-81 -67 0
-82 -67 0
-83 -67 0
-84 -67 0
-85 -67 0
-86 -67 0
-87 -67 0
-88 -67 0
-89 -67 0
-90 -67 0
-91 -67 0
-92 -67 0
-93 -67 0
-94 -67 0
-95 -67 0
-96 -67 0
-97 -67 0
-98 -67 0
-99 -67 0
-100 -67 0
-69 -68 0
-70 -68 0
-71 -68 0
-72 -68 0
-73 -68 0
-74 -68 0
-75 -68 0
-76 -68 0
-77 -68 0
-68 -78 0
-68 -79 0
-80 -68 0
-81 -68 0
-82 -68 0
-83 -68 0
-84 -68 0
-85 -68 0
-86 -68 0
-87 -68 0
-88 -68 0
-89 -68 0
-90 -68 0
-91 -68 0
-92 -68 0
-93 -68 0
-94 -68 0
-95 -68 0
-96 -68 0
-97 -68 0
-98 -68 0
-99 -68 0
-100 -68 0
-70 -69 0
-71 -69 0
-69 -72 0
-73 -69 0
-69 -74 0
-69 -75 0
-76 -69 0
-77 -69 0
-69 -78 0
-69 -79 0
-69 -80 0
-81 -69 0
-69 -82 0
-83 -69 0
-69 -84 0
-69 -85 0
-86 -69 0
-69 -87 0
-88 -69 0
-89 -69 0
-90 -69 0
-91 -69 0
-92 -69 0
-93 -69 0
-69 -94 0
-95 -69 0
-96 -69 0
-97 -69 0
-69 -98 0
-99 -69 0
-100 -69 0
-70 -71 0
-70 -72 0
-70 -73 0
-70 -74 0
-70 -75 0
-70 -76 0
-70 -77 0
-70 -78 0
-70 -79 0
-70 -80 0
-81 -70 0
-70 -82 0
-70 -83 0
-70 -84 0
-70 -85 0
-86 -70 0
-70 -87 0
-88 -70 0
-89 -70 0
-90 -70 0
-70 -91 0
-70 -92 0
-70 -93 0
-70 -94 0
-70 -95 0
-96 -70 0
-97 -70 0
-70 -98 0
-99 -70 0
-70 -100 0
-71 -72 0
-71 -73 0
-71 -74 0
-71 -75 0
-71 -76 0
-77 -71 0
-71 -78 0
-71 -79 0
-71 -80 0
-81 -71 0
-71 -82 0
-71 -83 0
-71 -84 0
-71 -85 0
-86 -71 0
-71 -87 0
-88 -71 0
-89 -71 0
-90 -71 0
-71 -91 0
-71 -92 0
-71 -93 0
-71 -94 0
-71 -95 0
-96 -71 0
-97 -71 0
-71 -98 0
-99 -71 0
-71 -100 0
-73 -72 0
-72 -74 0
-72 -75 0
-76 -72 0
-77 -72 0
-72 -78 0
-72 -79 0
-72 -80 0
-81 -72 0
-72 -82 0
-83 -72 0
-84 -72 0
-72 -85 0
-86 -72 0
-72 -87 0
-88 -72 0
-89 -72 0
-90 -72 0
-91 -72 0
-92 -72 0
-93 -72 0
-72 -94 0
-95 -72 0
-96 -72 0
-97 -72 0
-72 -98 0
-99 -72 0
-100 -72 0
-73 -74 0
-73 -75 0
-73 -76 0
-77 -73 0
-73 -78 0
-73 -79 0
-73 -80 0
-81 -73 0
-73 -82 0
-83 -73 0
-73 -84 0
-73 -85 0
-86 -73 0
-73 -87 0
-88 -73 0
-89 -73 0
-90 -73 0
-91 -73 0
-92 -73 0
-93 -73 0
-73 -94 0
-95 -73 0
-96 -73 0
-97 -73 0
-73 -98 0
-99 -73 0
-100 -73 0
-74 -75 0
-76 -74 0
-77 -74 0
-74 -78 0
-74 -79 0
-80 -74 0
-81 -74 0
-74 -82 0
-83 -74 0
-84 -74 0
-85 -74 0
-86 -74 0
-87 -74 0
-88 -74 0
-89 -74 0
-90 -74 0
-91 -74 0
-92 -74 0
-93 -74 0
-94 -74 0
-95 -74 0
-96 -74 0
-97 -74 0
-98 -74 0
-99 -74 0
-100 -74 0
-76 -75 0
-77 -75 0
-75 -78 0
-75 -79 0
-80 -75 0
-81 -75 0
-82 -75 0
-83 -75 0
-84 -75 0
-85 -75 0
-86 -75 0
-87 -75 0
-88 -75 0
-89 -75 0
-90 -75 0
-91 -75 0
-92 -75 0
-93 -75 0
-94 -75 0
-95 -75 0
-96 -75 0
-97 -75 0
-98 -75 0
-99 -75 0
-100 -75 0
-77 -76 0
-76 -78 0
-76 -79 0
-76 -80 0
-81 -76 0
-76 -82 0
-83 -76 0
-76 -84 0
-76 -85 0
-86 -76 0
-76 -87 0
-88 -76 0
-89 -76 0
-90 -76 0
-91 -76 0
-92 -76 0
-93 -76 0
-76 -94 0
-95 -76 0
-96 -76 0
-97 -76 0
-76 -98 0
-99 -76 0
-100 -76 0
-77 -78 0
-77 -79 0
-77 -80 0
-81 -77 0
-77 -82 0
-77 -83 0
-77 -84 0
-77 -85 0
-86 -77 0
-77 -87 0
-88 -77 0
-89 -77 0
-90 -77 0
-77 -91 0
-77 -92 0
-77 -93 0
-77 -94 0
-77 -95 0
-96 -77 0
-97 -77 0
-77 -98 0
-99 -77 0
-77 -100 0
-78 -79 0
-80 -78 0
-81 -78 0
-82 -78 0
-83 -78 0
-84 -78 0
-85 -78 0
-86 -78 0
-87 -78 0
-88 -78 0
-89 -78 0
-90 -78 0
-91 -78 0
-92 -78 0
-93 -78 0
-94 -78 0
-95 -78 0
-96 -78 0
-97 -78 0
-98 -78 0
-99 -78 0
-100 -78 0
-80 -79 0
-81 -79 0
-82 -79 0
-83 -79 0
-84 -79 0
-85 -79 0
-86 -79 0
-87 -79 0
-88 -79 0
-89 -79 0
-90 -79 0
-91 -79 0
-92 -79 0
-93 -79 0
-94 -79 0
-95 -79 0
-96 -79 0
-97 -79 0
-98 -79 0
-99 -79 0
-100 -79 0
-81 -80 0
-80 -82 0
-83 -80 0
-84 -80 0
-85 -80 0
-86 -80 0
-87 -80 0
-88 -80 0
-89 -80 0
-90 -80 0
-91 -80 0
-92 -80 0
-93 -80 0
-94 -80 0
-95 -80 0
-96 -80 0
-97 -80 0
-98 -80 0
-99 -80 0
-100 -80 0
-81 -82 0
-81 -83 0
-81 -84 0
-81 -85 0
-81 -86 0
-81 -87 0
-88 -81 0
-89 -81 0
-90 -81 0
-81 -91 0
-81 -92 0
-81 -93 0
-81 -94 0
-81 -95 0
-81 -96 0
-97 -81 0
-81 -98 0
-99 -81 0
-81 -100 0
-83 -82 0
-84 -82 0
-85 -82 0
-86 -82 0
-87 -82 0
-88 -82 0
-89 -82 0
-90 -82 0
-91 -82 0
-92 -82 0
-93 -82 0
-94 -82 0
-95 -82 0
-96 -82 0
-97 -82 0
-98 -82 0
-99 -82 0
-100 -82 0
-83 -84 0
-83 -85 0
-86 -83 0
-83 -87 0
-88 -83 0
-89 -83 0
-90 -83 0
-91 -83 0
-83 -92 0
-93 -83 0
-83 -94 0
-83 -95 0
-96 -83 0
-97 -83 0
-83 -98 0
-99 -83 0
-100 -83 0
-84 -85 0
-86 -84 0
-84 -87 0
-88 -84 0
-89 -84 0
-90 -84 0
-91 -84 0
-92 -84 0
-93 -84 0
-84 -94 0
-95 -84 0
-96 -84 0
-97 -84 0
-84 -98 0
-99 -84 0
-100 -84 0
-86 -85 0
-85 -87 0
-88 -85 0
-89 -85 0
-90 -85 0
-91 -85 0
-92 -85 0
-93 -85 0
-85 -94 0
-95 -85 0
-96 -85 0
-97 -85 0
-85 -98 0
-99 -85 0
-100 -85 0
-86 -87 0
-88 -86 0
-89 -86 0
-90 -86 0
-86 -91 0
-86 -92 0
-86 -93 0
-86 -94 0
-86 -95 0
-86 -96 0
-97 -86 0
-86 -98 0
-99 -86 0
-86 -100 0
-88 -87 0
-89 -87 0
-90 -87 0
-91 -87 0
-92 -87 0
-93 -87 0
-87 -94 0
-95 -87 0
-96 -87 0
-97 -87 0
-98 -87 0
-99 -87 0
-100 -87 0
-89 -88 0
-88 -90 0
-88 -91 0
-88 -92 0
-88 -93 0
-88 -94 0
-88 -95 0
-88 -96 0
-88 -97 0
-88 -98 0
-88 -99 0
-88 -100 0
-89 -90 0
-89 -91 0
-89 -92 0
-89 -93 0
-89 -94 0
-89 -95 0
-89 -96 0
-89 -97 0
-89 -98 0
-89 -99 0
-89 -100 0
-90 -91 0
-90 -92 0
-90 -93 0
-90 -94 0
-90 -95 0
-90 -96 0
-97 -90 0
-90 -98 0
-99 -90 0
-90 -100 0
-91 -92 0
-93 -91 0
-91 -94 0
-91 -95 0
-96 -91 0
-97 -91 0
-91 -98 0
-99 -91 0
-100 -91 0
-93 -92 0
-92 -94 0
-92 -95 0
-96 -92 0
-97 -92 0
-92 -98 0
-99 -92 0
-100 -92 0
-93 -94 0
-93 -95 0
-96 -93 0
-97 -93 0
-93 -98 0
-99 -93 0
-100 -93 0
-95 -94 0
-96 -94 0
-97 -94 0
-98 -94 0
-99 -94 0
-100 -94 0
-96 -95 0
-97 -95 0
-95 -98 0
-99 -95 0
-100 -95 0
-97 -96 0
-96 -98 0
-99 -96 0
-96 -100 0
-97 -98 0
-97 -99 0
-97 -100 0
-99 -98 0
-100 -98 0
-99 -100 0
-21 -22 -23 -24 -25 -26 -27 -28 -29 -30 -31 -32 -33 -34 -35 -36 -37 -38 -39 -40 -41 -42 -43 -44 -45 -46 -47 -48 -49 -50 -51 -52 -53 -54 -55 -56 -57 -58 -59 -60 -61 -62 -63 -64 -65 -66 -67 -68 -69 -70 -71 -72 -73 -74 -75 -76 -77 -78 -79 -80 -81 -82 -83 -84 -85 -86 -87 -88 -89 -90 -91 -92 -93 -94 -95 -96 -97 -98 -99 -100 0
-121 -122 0
-121 -123 0
-121 -124 0
-121 -125 0
-121 -126 0
-121 -127 0
-121 -128 0
-121 -129 0
-121 -130 0
-121 -131 0
-121 -132 0
-121 -133 0
-121 -134 0
-135 -121 0
-121 -136 0
-121 -137 0
-121 -138 0
-121 -139 0
-121 -140 0
-121 -141 0
-121 -142 0
-143 -121 0
-121 -144 0
-121 -145 0
-121 -146 0
-121 -147 0
-121 -148 0
-121 -149 0
-121 -150 0
-121 -151 0
-121 -152 0
-121 -153 0
-121 -154 0
-121 -155 0
-121 -156 0
-121 -157 0
-121 -158 0
-121 -159 0
-121 -160 0
-121 -161 0
-121 -162 0
-121 -163 0
-121 -164 0
-121 -165 0
-121 -166 0
-121 -167 0
-121 -168 0
-121 -169 0
-121 -170 0
-121 -171 0
-121 -172 0
-121 -173 0
-121 -174 0
-121 -175 0
-121 -176 0
-121 -177 0
-121 -178 0
-121 -179 0
-121 -180 0
-121 -181 0
-121 -182 0
-121 -183 0
-121 -184 0
-121 -185 0
-121 -186 0
-121 -187 0
-188 -121 0
-189 -121 0
-121 -190 0
-121 -191 0
-121 -192 0
-121 -193 0
-121 -194 0
-121 -195 0
-121 -196 0
-121 -197 0
-121 -198 0
-121 -199 0
-121 -200 0
-122 -123 0
-124 -122 0
-122 -125 0
-122 -126 0
-127 -122 0
-128 -122 0
-129 -122 0
-122 -130 0
-131 -122 0
-132 -122 0
-122 -133 0
-134 -122 0
-135 -122 0
-122 -136 0
-137 -122 0
-122 -138 0
-122 -139 0
-140 -122 0
-122 -141 0
-122 -142 0
-143 -122 0
-122 -144 0
-122 -145 0
-146 -122 0
-147 -122 0
-122 -148 0
-122 -149 0
-150 -122 0
-122 -151 0
-122 -152 0
-122 -153 0
-122 -154 0
-155 -122 0
-156 -122 0
-157 -122 0
-122 -158 0
-159 -122 0
-160 -122 0
-161 -122 0
-162 -122 0
-163 -122 0
-164 -122 0
-165 -122 0
-122 -166 0
-122 -167 0
-122 -168 0
-169 -122 0
-170 -122 0
-171 -122 0
-122 -172 0
-173 -122 0
-122 -174 0
-122 -175 0
-176 -122 0
-177 -122 0
-122 -178 0
-122 -179 0
-122 -180 0
-181 -122 0
-122 -182 0
-183 -122 0
-184 -122 0
-122 -185 0
-186 -122 0
-122 -187 0
-188 -122 0
-189 -122 0
-190 -122 0
-191 -122 0
-192 -122 0
-193 -122 0
-122 -194 0
-195 -122 0
-196 -122 0
-197 -122 0
-122 -198 0
-199 -122 0
-200 -122 0
-124 -123 0
-125 -123 0
-126 -123 0
-127 -123 0
-128 -123 0
-129 -123 0
-130 -123 0
-131 -123 0
-132 -123 0
-133 -123 0
-134 -123 0
-135 -123 0
-136 -123 0
-137 -123 0
-138 -123 0
-139 -123 0
-140 -123 0
-141 -123 0
-142 -123 0
-143 -123 0
-144 -123 0
-145 -123 0
-146 -123 0
-147 -123 0
-148 -123 0
-149 -123 0
-150 -123 0
-151 -123 0
-152 -123 0
-153 -123 0
-154 -123 0
-155 -123 0
-156 -123 0
-157 -123 0
-158 -123 0
-159 -123 0
-160 -123 0
-161 -123 0
-162 -123 0
-163 -123 0
-164 -123 0
